개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,데이터갱신시점,도로명주소,상세영업상태명,상세영업상태코드,영업상태코드,전화번호,점포구분명,좌표정보(X),좌표정보(Y),지번주소,최종수정시점
3150000,2017315018607500004,2017-10-11,,영업/정상,,,,,0,,07529,㈜이마트에브리데이 양천향교역점,구분없음,I,2025-12-15 16:15:28,"서울특별시 강서구 허준로 16-12, 동남빌딩 (가양동)",영업개시전,5,01,0220633690,준대규모점포,186080.902016621    ,451971.178722228    ,서울특별시 강서구 가양동 1458번지 9호 동남빌딩,2025-11-28 13:14:54
3150000,2018315018607500001,2018-07-30,,영업/정상,,,,,0,,07798,노브랜드 강서마곡점,구분없음,I,2025-12-15 16:15:28,"서울특별시 강서구 마곡서로 101, 동익드미라벨복합빌딩 (마곡동)",정상영업,1,01,0226670151,준대규모점포,184345.724012817    ,451171.287709396    ,서울특별시 강서구 마곡동 768번지 2호 동익드미라벨복합빌딩,2024-04-24 17:26:27
3150000,2023315020007500001,2023-01-27,,영업/정상,,,,,876,,07575,(주)이마트에브리데이 가양역점,구분없음,I,2025-12-15 16:15:28,"서울특별시 강서구 양천로 476, 금부빌딩 (등촌동)",정상영업,1,01,023805060,준대규모점포,186966.036176588    ,451047.287263879    ,서울특별시 강서구 등촌동 73-1 금부빌딩,2025-09-25 12:40:37
3150000,2023315020007500002,2023-09-07,,영업/정상,,,,,3015,,07765,화곡 더리브스카이,그 밖의 대규모점포,I,2025-12-15 16:15:28,"서울특별시 강서구 가로공원로80길 40 (화곡동, 화곡 더리브 스카이)",정상영업,1,01,,대규모점포,,,서울특별시 강서구 화곡동 1175 화곡 더리브 스카이,2025-08-22 11:09:12
3150000,2023315020007500003,2023-12-28,,영업/정상,,,,,673.32,,07545,GS THE FRESH 강서증미역점,구분없음,I,2025-12-15 16:15:28,"서울특별시 강서구 양천로67길 15, 한희빌딩 1층 (염창동)",정상영업,1,01,0236624171,준대규모점포,188237.941732745    ,450314.08791281     ,서울특별시 강서구 염창동 242-11 한희빌딩,2023-12-29 09:08:19
3150000,2024315020007500001,2024-01-10,,영업/정상,,,,,45167.97,,07800,원그로브몰,쇼핑센터,I,2025-12-15 16:15:28,"서울특별시 강서구 공항대로 165, (마곡동 769 및 769-1)        [마곡지구 특별계획구역 CP4블록] (마곡동)",정상영업,1,01,0269252518,대규모점포,,,서울특별시 강서구 마곡동 769,2024-12-09 16:02:51
3150000,2024315020007500002,2024-10-25,,영업/정상,,,,,27422,,07797,LEWEST B관,그 밖의 대규모점포,I,2025-12-15 16:15:28,"서울특별시 강서구 마곡중앙로 111 (마곡동, 롯데캐슬 르웨스트)",정상영업,1,01,0234876056,대규모점포,184504.783680584    ,451283.535222297    ,서울특별시 강서구 마곡동 767-4 롯데캐슬 르웨스트,2025-09-18 17:02:44
3150000,2024315020007500003,2024-10-25,,영업/정상,,,,,32442.38,,07797,LEWEST A관,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 강서구 마곡중앙로 143 (마곡동),정상영업,1,01,0234876056,대규모점포,,,서울특별시 강서구 마곡동 767,2025-08-18 15:01:31
3150000,2025315020007500001,2025-05-27,,영업/정상,,,,,193.59,,07599,GS THE FRESH 신방화역점,구분없음,I,2025-12-15 16:15:28,"서울특별시 강서구 마곡서1로 115-1, 마곡헤리움1차 111~114호 (마곡동)",정상영업,1,01,0226651018,준대규모점포,183901.209920497    ,451618.937363136    ,서울특별시 강서구 마곡동 739-4 마곡헤리움1차,2025-08-25 09:37:51
3150000,2025315020007500002,2025-09-23,,영업/정상,,,,,193.39,,07562,GS THE FRESH 강서등촌역점,구분없음,I,2025-12-15 16:15:28,서울특별시 강서구 공항대로61길 36 (염창동),정상영업,1,01,0226583337,준대규모점포,,,서울특별시 강서구 염창동 273,2025-11-07 13:53:33
3150000,2011315012307500007,2011-10-05,,영업/정상,,,,,117,157-922,,롯데쇼핑(주)롯데슈퍼화곡3동점,구분없음,I,2025-12-15 16:15:28,서울특별시 강서구 강서로 179 (화곡동),정상영업,1,01,0226915601,준대규모점포,185725.161390724    ,448911.264785071    ,서울특별시 강서구 화곡3동 1051번지 27호,2025-08-25 09:40:14
3160000,2007316011707500002,2007-08-28,,폐업,2020-12-27,,,,15852.3,,,롯데쇼핑(주) 롯데마트 구로점,대형마트,I,2025-12-15 16:15:28,서울특별시 구로구 경인로 482 (구로동),폐업처리,3,03,0226392500,대규모점포,188669.484398215    ,444010.738380277    ,서울특별시 구로구 구로동 636번지 89호,2020-12-30 09:28:43
3160000,2005316009307500003,2005-06-01,,휴업,,,,,10502,,,롯데마트 구로점,대형마트,I,2025-12-15 16:15:28,서울특별시 구로구 경인로 482 (구로동),휴업처리,2,02,0226392500,,188669.484398215    ,444010.738380277    ,서울특별시 구로구 구로동 636번지 89호   ,2007-07-07 09:54:17
3160000,2007316011707500008,1993-08-30,,폐업,2019-10-14,,,,24862.71,152-050,,AK PLAZA,백화점,I,2025-12-15 16:15:28,서울특별시 구로구 구로중앙로 152 (구로동),폐업처리,3,03,028180812,대규모점포,,,서울특별시 구로구 구로동 573번지,2019-10-15 09:25:30
3160000,2007316011707500009,2005-11-17,,폐업,2024-11-20,,,,13043.88,152-080,,이천일 아울렛 구로점,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 구로구 중앙로1길 36 (고척동),폐업처리,3,03,0220935072,대규모점포,187785.840457798    ,443997.135869884    ,서울특별시 구로구 고척동 76번지 41호,2024-11-20 13:10:28
3160000,2007316011707500011,1986-12-10,,폐업,2024-02-08,,,,4389,152-100,,삼익쇼핑센타,쇼핑센터,I,2025-12-15 16:15:28,서울특별시 구로구 경인로 192 (오류동),폐업처리,3,03,26869982,대규모점포,186015.738369848    ,443657.614265375    ,서울특별시 구로구 오류동 47번지 1호,2024-02-23 10:03:57
3160000,2011316015907500001,2011-08-10,,폐업,2025-06-30,,,,38414.15,152-888,,주식회사 현대백화점 디큐브시티,백화점,I,2025-12-15 16:15:28,서울특별시 구로구 경인로 662 (신도림동),폐업처리,3,03,0234165282,대규모점포,,,서울특별시 구로구 신도림동 692번지,2025-07-18 09:34:08
3160000,2005316009307500004,2005-06-01,,휴업,,,,,10502,,,롯데마트 구로점,대형마트,I,2025-12-15 16:15:28,서울특별시 구로구 경인로 482 (구로동),휴업처리,2,02,0226392500,,188669.484398215    ,444010.738380277    ,서울특별시 구로구 구로동 636번지 89호   ,2007-07-07 09:54:17
3160000,2005316009307500005,2005-06-01,,휴업,,,,,6745,,,비엔큐홈(구로점),대형마트,I,2025-12-15 16:15:28,서울특별시 구로구 경인로 482 (구로동),휴업처리,2,02,027695828,,188669.484398215    ,444010.738380277    ,서울특별시 구로구 구로동 636번지 89호   ,2007-07-07 09:54:17
3160000,2005316009307500006,2005-11-15,,휴업,,,,,11562,,,일이삼전자타운,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 구로구 중앙로1길 42 (고척동),휴업처리,2,02,027011137,,187756.919450472    ,443962.832747371    ,서울특별시 구로구 고척동 75번지 1호   ,2007-07-07 09:54:17
3160000,2005316009307500007,2005-11-18,,휴업,,,,,9711,,,이천일아울렛구로점,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 구로구 중앙로1길 36 (고척동),휴업처리,2,02,0226042001,,187785.840457798    ,443997.135869884    ,서울특별시 구로구 고척동 76번지 41호   ,2007-07-07 09:54:17
3160000,2007316011707500001,2007-08-13,,영업/정상,,,,,11914,,08208,홈플러스(주) 신도림점,대형마트,I,2025-12-15 16:15:28,"서울특별시 구로구 경인로 661, 신도림1차푸르지오 (신도림동)",정상영업,1,01,0226182080,대규모점포,,,서울특별시 구로구 신도림동 337번지 신도림1차푸르지오,2024-03-05 16:34:52
3160000,2007316011707500003,2007-09-27,,영업/정상,,,,,7337,,,(주) 이마트 신도림점,대형마트,I,2025-12-15 16:15:28,"서울특별시 구로구 새말로 97 (구로동,외 31필지)",정상영업,1,01,,대규모점포,190232.524534335    ,444978.682746138    ,서울특별시 구로구 구로동 3번지 25호 외 31필지,2024-04-24 09:39:06
3160000,2007316011707500004,2007-11-08,,영업/정상,,,,,15624,152-050,,나인스에비뉴,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 구로구 구로중앙로 134 (구로동),정상영업,1,01,,대규모점포,,,서울특별시 구로구 구로동 501번지,2014-09-25 08:50:05
3160000,2007316011707500006,2007-11-19,,영업/정상,,,,,45744,152-050,,신도림 테크노마트,그 밖의 대규모점포,I,2025-12-15 16:15:28,"서울특별시 구로구 새말로 97 (구로동,외 31필지)",정상영업,1,01,34247800,대규모점포,190232.524534335    ,444978.682746138    ,서울특별시 구로구 구로동 3번지 25호 외 31필지,2017-05-26 08:58:14
3160000,2007316011707500007,1999-07-27,,영업/정상,,,,,9927.72,152-050,,(주)이마트 구로점,대형마트,I,2025-12-15 16:15:28,서울특별시 구로구 디지털로32길 43 (구로동),정상영업,1,01,20091001,대규모점포,190901.977946718    ,442466.813410528    ,서울특별시 구로구 구로동 188번지 26호,2024-04-24 09:37:26
3160000,2007316011707500010,1989-03-20,,영업/정상,,,,,2762,152-050,,사모아종합상가,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 구로구 구일로10길 93 (구로동),정상영업,1,01,,대규모점포,189052.101789082    ,443748.279289935    ,서울특별시 구로구 구로동 685번지 140호,2013-12-20 11:12:56
3160000,2007316011707500012,1998-05-12,,영업/정상,,,,,70845,152-050,,중앙유통단지,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 구로구 경인로53길 15 (구로동),정상영업,1,01,26252631,대규모점포,,,서울특별시 구로구 구로동 1258번지,2015-01-15 18:02:34
3160000,2007316011707500013,1996-06-27,,영업/정상,,,,,27535,152-050,,서울구로기계공구상가,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 구로구 구로중앙로 198 (구로동),정상영업,1,01,26330081,대규모점포,189277.761702183    ,444671.551731639    ,서울특별시 구로구 구로동 604번지 1호,2024-10-24 13:14:02
3160000,2007316011707500014,1994-03-30,,영업/정상,,,,,4495,152-050,,라이프공구상가,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 구로구 구로중앙로 237 (구로동),정상영업,1,01,26346460,대규모점포,188907.966108621    ,444898.367647601    ,서울특별시 구로구 구로동 614번지 33호,2013-12-20 11:11:42
3160000,2007316011707500015,1986-11-01,,영업/정상,,,,,10705,152-081,,고척산업용품상가,복합쇼핑몰,I,2025-12-15 16:15:28,"서울특별시 구로구 경인로43길 42 (고척동, 고척산업용품상가)",정상영업,1,01,26811364,대규모점포,187619.596959162    ,444186.923109714    ,서울특별시 구로구 고척동 103번지 4호,2015-03-31 09:26:54
3160000,2007316011707500016,1993-01-15,,영업/정상,,,,,1582,152-080,,동국종합상가,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 구로구 중앙로3길 49 (고척동),정상영업,1,01,0226177914,대규모점포,187718.801171032    ,444056.996752313    ,서울특별시 구로구 고척동 83번지 6호,2017-11-09 15:42:41
3160000,2007316011707500017,1998-01-14,,영업/정상,,,,,4881,152-050,,공구상가일번지관리단,복합쇼핑몰,I,2025-12-15 16:15:28,서울특별시 구로구 경인로54길 4 (구로동),정상영업,1,01,26310460,대규모점포,189134.15447044     ,444274.729874348    ,서울특별시 구로구 구로동 636번지 62호,2024-04-17 10:55:51
3160000,2007316011707500018,1998-11-26,,영업/정상,,,,,32678.39,152-080,,일이삼전자타운,복합쇼핑몰,I,2025-12-15 16:15:28,서울특별시 구로구 경인로 393-7 (고척동),정상영업,1,01,26171237,대규모점포,187826.698183821    ,443925.52468616     ,서울특별시 구로구 고척동 73번지 3호,2025-02-04 17:30:07
3160000,2007316011707500019,1993-05-27,,영업/정상,,,,,3085,152-080,,개봉프라자,시장,I,2025-12-15 16:15:28,서울특별시 구로구 고척로40길 19 (고척동),정상영업,1,01,0226198068,대규모점포,186769.616926353    ,444433.221606826    ,서울특별시 구로구 고척동 269번지 1호,2017-07-04 13:11:54
3160000,2007316011707500020,1971-10-19,,영업/정상,,,,,6992,152-081,,고척스카이프라자,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 구로구 중앙로 64 (고척동),정상영업,1,01,024528140,대규모점포,187798.86926511     ,444629.704821749    ,서울특별시 구로구 고척동 50번지 48호,2018-08-30 09:12:25
3160000,2007316011707500021,1976-12-28,,영업/정상,,,,,2464,152-090,,개봉제일시장,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 구로구 개봉로3길 51 (개봉동),정상영업,1,01,26838792,대규모점포,186968.288544829    ,442651.907780511    ,서울특별시 구로구 개봉동 361번지 1호,2013-12-20 10:56:01
3160000,2011316015907500002,2011-09-19,,영업/정상,,,,,860,152-814,,(주)이마트에브리데이 개봉동점,구분없음,I,2025-12-15 16:15:28,서울특별시 구로구 개봉로17길 34 (개봉동),정상영업,1,01,0226842013,준대규모점포,,,"서울특별시 구로구 개봉동 324-1, 324-11,324-13  1층",2025-01-23 15:05:02
3160000,2012316015907500001,2012-04-20,,영업/정상,,,,,246,152-897,,홈플러스 익스프레스 서울오류점,복합쇼핑몰,I,2025-12-15 16:15:28,"서울특별시 구로구 서해안로 2293 (오류동,외 2필지)",정상영업,1,01,34598000,준대규모점포,,,서울특별시 구로구 오류2동 160번지  외 2필지,2024-04-16 13:51:13
3160000,2012316015907500002,2012-04-20,,영업/정상,,,,,191,152-805,,홈플러스 익스프레스 개봉점,구분없음,I,2025-12-15 16:15:28,"서울특별시 구로구 경인로 319 (개봉동,외 1필지 대림프라자 101호)",정상영업,1,01,26838545,준대규모점포,187158.443830013    ,443952.561879682    ,서울특별시 구로구 개봉1동 156번지 18호 외 1필지 대림프라자 101호,2024-04-16 13:55:11
3160000,2012316015907500003,2012-06-20,,영업/정상,,,,,228.69,152-720,,홈플러스 익스프레스 서울구로점,구분없음,I,2025-12-15 16:15:28,"서울특별시  구일로10길 27, B동 1층 (제118호,제119호,제121호~126호)",정상영업,1,01,028688726,준대규모점포,188674.995072188    ,443749.503020388    ,"서울특별시 구로구 구로1동 650번지 4호 SK허브수 제B동 제118호,제119호,제121호~126호",2020-06-03 10:20:07
3160000,2020316015907500001,2020-06-26,,영업/정상,,,,,49220.79,,08292,이랜드리테일 NC구로점,복합쇼핑몰,I,2026-02-03 22:21:13,서울특별시 구로구 구로중앙로 152 (구로동),정상영업,1,01,023230456,대규모점포,,,서울특별시 구로구 구로동 573,2026-02-02 14:04:50
3160000,2022316015907500001,2022-03-18,,영업/정상,,,,,40883.22,,,고척아이파크쇼핑센터,쇼핑센터,I,2025-12-15 16:15:28,,정상영업,1,01,025280450,대규모점포,187477.579440706    ,444045.294921843    ,서울특별시 구로구 고척동 100-7,2023-10-12 17:09:57
3160000,1962316007107500001,1962-09-25,,영업/정상,,,,,,,,구로시장,그 밖의 대규모점포,I,2025-12-15 16:15:28,,정상영업,1,01,028542709,,,,서울특별시 구로구 구로동 736번지 1   호   ,2007-07-07 09:54:17
3160000,1968316007107500002,1968-10-23,,영업/정상,,,,,,,,오류시장,그 밖의 대규모점포,I,2025-12-15 16:15:28,,정상영업,1,01,0226113888,,,,서울특별시 구로구 오류동 38번지 7   호   ,2007-07-07 09:54:17
3160000,1971316007107500001,1971-10-19,,영업/정상,,,,,,,,고척시장,그 밖의 대규모점포,I,2025-12-15 16:15:28,,정상영업,1,01,026170617,,,,서울특별시 구로구 고척동 50번지 48  호   ,2007-07-07 09:54:17
3160000,1972316007107500005,1972-01-21,,영업/정상,,,,,,,,배영설비(주),그 밖의 대규모점포,I,2025-12-15 16:15:28,,정상영업,1,01,028551036,,,,서울특별시 구로구 구로동 169번지 2   호   ,2007-07-07 09:54:17
3160000,1976316007107500001,1976-08-06,,영업/정상,,,,,,,,개봉중앙시장,그 밖의 대규모점포,I,2025-12-15 16:15:28,,정상영업,1,01,026136162,,,,서울특별시 구로구 개봉동 324번지 1   호   ,2007-07-07 09:54:17
3160000,1976316007107500002,1976-12-28,,영업/정상,,,,,,,,개봉제일시장,그 밖의 대규모점포,I,2025-12-15 16:15:28,,정상영업,1,01,0226172661,,,,서울특별시 구로구 개봉동 361번지 1   호   ,2007-07-07 09:54:17
3160000,1986316007107500001,1986-12-10,,휴업,,2017-07-04,,,13,,,삼익쇼핑센터,쇼핑센터,I,2025-12-15 16:15:28,,휴업처리,2,02,026869982,대규모점포,186015.738369848    ,443657.614265375    ,서울특별시 구로구 오류동 47번지 1   호,2017-07-04 13:08:29
3160000,1986316007107500015,1986-11-01,,영업/정상,,,,,10705,,08225,고척산업용품상가,그 밖의 대규모점포,I,2025-12-15 16:15:28,"서울특별시 구로구 중앙로3길 50 (고척동, 고척산업용품종합상가)",정상영업,1,01,0226811133,대규모점포,187619.596959162    ,444186.923109714    ,서울특별시 구로구 고척동 103번지 4호,2019-04-02 20:36:54
3160000,1989316007107500020,1989-03-20,,영업/정상,,,,,,,,사모아종합상가,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 구로구 구일로10길 93 (구로동),정상영업,1,01,028613891,,189052.101789082    ,443748.279289935    ,서울특별시 구로구 구로동 685번지 140호   ,2007-07-07 09:54:17
3160000,1993316007107500001,1993-08-30,,휴업,,,,,24362,,,애경백화점,백화점,I,2025-12-15 16:15:28,서울특별시 구로구 구로중앙로 152 (구로동),휴업처리,2,02,028181000,,,,서울특별시 구로구 구로동 573호   ,2007-07-07 09:54:17
3160000,1993316007107500003,1993-05-27,,영업/정상,,,,,,,,개봉프라자,그 밖의 대규모점포,I,2025-12-15 16:15:28,,정상영업,1,01,0226198068,,,,서울특별시 구로구 고척동 269번지 1   호   ,2007-07-07 09:54:17
3160000,1993316007107500015,1993-01-07,,휴업,,,,,,,,동국종합상가,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 구로구 중앙로3길 49 (고척동),휴업처리,2,02,026177914,,187718.801171032    ,444056.996752313    ,서울특별시 구로구 고척동 83번지 6호   ,2007-07-07 09:54:17
3160000,1994316007107500024,1994-03-30,,영업/정상,,,,,,,,라이프공구종합상가,그 밖의 대규모점포,I,2025-12-15 16:15:28,,정상영업,1,01,026346460,,,,서울특별시 구로구 구로동 614번지 33  호   ,2007-07-07 09:54:17
3160000,1996316007107500001,1996-06-27,,영업/정상,,,,,,,,서울구로기계공구상가,그 밖의 대규모점포,I,2025-12-15 16:15:28,,정상영업,1,01,0226330081,,,,서울특별시 구로구 구로동 604번지 1   호   ,2007-07-07 09:54:17
3160000,1998316007107500001,1998-01-14,,영업/정상,,,,,,,,공구상가일번지,그 밖의 대규모점포,I,2025-12-15 16:15:28,,정상영업,1,01,0226310460,,,,서울특별시 구로구 구로동 636번지 62  호   ,2007-07-07 09:54:17
3160000,1998316007107500002,1998-05-12,,휴업,,,,,,,,중앙유통단지,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 구로구 경인로53길 15 (구로동),휴업처리,2,02,0226252631,,,,서울특별시 구로구 구로동 1258호   ,2007-07-07 09:54:17
3160000,1998316007107500003,1998-11-26,,영업/정상,,,,,0,,,일이삼전자타운,그 밖의 대규모점포,I,2025-12-15 16:15:28,"서울특별시 구로구 경인로 393-7 (고척동, 123전자타운)",정상영업,1,01,0226171237,대규모점포,187826.698183821    ,443925.52468616     ,서울특별시 구로구 고척동 73번지 3   호,2014-01-13 15:35:45
3160000,1999316007107500001,1999-07-27,,영업/정상,,,,,7671,,,이마트구로점,대형마트,I,2025-12-15 16:15:28,,,BBBB,01,,,,,서울특별시 구로구 구로동 188번지 26  호   ,2007-07-07 09:54:17
3160000,2005316009307500001,2005-03-31,,휴업,,,,,8555,,,(주)신세계이마트구로점,대형마트,I,2025-12-15 16:15:28,서울특별시 구로구 디지털로32길 43 (구로동),휴업처리,2,02,,,190901.977946718    ,442466.813410528    ,서울특별시 구로구 구로동 188번지 26호   ,2007-07-07 09:54:17
3160000,2005316009307500002,2005-03-31,,휴업,,,,,8555,,,(주)신세계이마트구로점,대형마트,I,2025-12-15 16:15:28,서울특별시 구로구 디지털로32길 43 (구로동),휴업처리,2,02,,,190901.977946718    ,442466.813410528    ,서울특별시 구로구 구로동 188번지 26호   ,2007-07-07 09:54:17
3160000,2007316011707500005,2007-11-19,,폐업,2012-05-02,,,,3352,152-050,,롯데쇼핑(주) TRU구로점,전문점,I,2025-12-15 16:15:28,"서울특별시 구로구 경인로 482 (구로동,롯데마트 지하1층)",폐업처리,3,03,0226392500,대규모점포,188669.484398215    ,444010.738380277    ,서울특별시 구로구 구로동 636번지 89호 롯데마트 지하1층,2012-05-02 15:16:00
3170000,2004317008307500001,2004-10-02,,영업/정상,,,,,15648.38,,,시티렉스,쇼핑센터,I,2025-12-15 16:15:28,서울특별시 금천구 시흥대로 399 (독산동),정상영업,1,01,028097530,대규모점포,190858.649482406    ,440808.541334678    ,서울특별시 금천구 독산동 291번지 5호,2014-10-01 10:27:28
3170000,2003317008307500003,2003-10-17,,영업/정상,,,,,26776.55,,,삼성테스코(주)홈플러스 금천점,대형마트,I,2025-12-15 16:15:28,서울특별시 금천구 시흥대로 391 (독산동),,BBBB,01,0234598000,,190809.507840375    ,440728.382273075    ,서울특별시 금천구 독산동 291번지 7호   ,2007-07-07 11:59:15
3170000,2007317010507500002,2007-05-01,,휴업,,,,,10298,,,현대시장,그 밖의 대규모점포,I,2025-12-15 16:15:28,"서울특별시 금천구 시흥대로62길 18 (시흥동,외 87필지)",휴업처리,2,02,028555645,,,,서울특별시 금천구 시흥동 879호 외 87필지  ,2007-07-07 11:59:15
3170000,1980317006707500013,1980-09-13,,폐업,2017-06-30,,,,2258.01,,,박미종합시장,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 금천구 시흥대로18길 16 (시흥동),폐업처리,3,03,0222430190,대규모점포,,,서울특별시 금천구 시흥동 956호,2021-06-09 10:15:22
3170000,2002317006707500003,2002-10-24,,폐업,2012-11-23,,,,8642.24,,,플라자 카멜리아,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 금천구 금하로 705 (시흥동),폐업처리,3,03,028905015,대규모점포,191823.026849977    ,438834.378061101    ,서울특별시 금천구 시흥동 831번지 6호,2012-11-26 16:39:00
3170000,2007317010507500001,2007-02-08,,폐업,2023-07-01,,,,21378,,,(주)원신더블유몰,쇼핑센터,I,2025-12-15 16:15:28,서울특별시 금천구 디지털로 188 (가산동),폐업처리,3,03,0220810114,대규모점포,189997.455663258    ,441687.841171831    ,서울특별시 금천구 가산동 60번지 27호,2023-07-05 18:01:07
3170000,2011317014207500001,2011-09-28,,폐업,2021-02-16,,,,175.6,153-011,,롯데쇼핑(주)롯데슈퍼독산점,구분없음,I,2025-12-15 16:15:28,서울특별시 금천구 시흥대로 473 (독산동),폐업처리,3,03,22925853,준대규모점포,190901.481378795    ,441536.391463324    ,서울특별시 금천구 독산1동 145번지 8호,2021-02-18 13:43:13
3170000,2012317014207500001,2012-04-10,,폐업,2015-01-21,,,,244.9,,,홈플러스(주)익스프레스 독산점,구분없음,I,2025-12-15 16:15:28,서울특별시 금천구 독산로 210 (독산동),폐업처리,3,03,,준대규모점포,,,,2015-01-29 07:40:44
3170000,2012317014207500003,2012-05-07,,폐업,2016-12-26,,,,699.7,153-859,,롯데쇼핑(주)롯데슈퍼 시흥점,구분없음,I,2025-12-15 16:15:28,서울특별시  금하로 720,폐업처리,3,03,,준대규모점포,191917.450107657    ,438699.77460936     ,서울특별시 금천구 시흥5동 912번지 20호,2016-12-29 17:48:42
3170000,2015317017407500001,2015-12-29,,폐업,2025-09-30,,,,8815.59,153-801,,롯데쇼핑(주) 아울렛 가산점,쇼핑센터,I,2025-12-15 16:15:28,서울특별시 금천구 벚꽃로 278 (가산동),폐업처리,3,03,0233973000,대규모점포,189722.178532426    ,441920.972770099    ,서울특별시 금천구 가산동 60번지 19호,2025-10-21 16:05:35
3170000,2007317010507500003,2007-07-19,,영업/정상,,,,,4079.41,153-010,,푸른터시장,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 금천구 남부순환로120길 23 (독산동),정상영업,1,01,,,,,서울특별시 금천구 독산동 957번지,2007-07-19 16:43:26
3170000,2008317010507500001,2017-04-07,,영업/정상,,,,,98983,,08639,시흥산업용재유통센터,그 밖의 대규모점포,I,2025-12-15 16:15:28,"서울특별시 금천구 시흥대로 97 (시흥동, 시흥유통상가)",정상영업,1,01,028081522,대규모점포,,,서울특별시 금천구 시흥동 984번지,2024-04-18 09:03:39
3170000,2008317010507500002,2008-10-24,,영업/정상,,,,,14972,153-031,,홈플러스 시흥점,대형마트,I,2025-12-15 16:15:28,서울특별시 금천구 시흥대로 201 (시흥동),정상영업,1,01,,대규모점포,191152.432649234    ,438865.160717275    ,서울특별시 금천구 시흥동 992번지 47호,2024-03-04 14:03:33
3170000,2012317014207500002,2012-04-10,,영업/정상,,,,,243.5,,,홈플러스(주)익스프레스 가산점,구분없음,I,2025-12-15 16:15:28,서울특별시 금천구 가산로 106 (가산동),정상영업,1,01,,준대규모점포,,,,2024-03-22 14:57:58
3170000,2012317014207500004,2012-09-13,,영업/정상,,,,,32887.19,153-801,,마리오아울렛 3관,쇼핑센터,I,2025-12-15 16:15:28,서울특별시 금천구 벚꽃로 266 (가산동),정상영업,1,01,0221097013,대규모점포,189759.713050655    ,441814.115920983    ,서울특별시 금천구 가산동 60번지 20호,2023-02-28 21:05:56
3170000,2013317014207500001,2013-03-19,,영업/정상,,,,,25015.45,153-023,,현대아울렛,쇼핑센터,I,2025-12-15 16:15:28,서울특별시 금천구 디지털로10길 9 (가산동),정상영업,1,01,0221362233,대규모점포,190119.463375612    ,441716.684586176    ,서울특별시 금천구 가산동 60번지 8호,2023-05-01 14:20:32
3170000,2013317014207500002,2013-09-06,,영업/정상,,,,,24253.99,153-023,,마리오아울렛 1관,쇼핑센터,I,2025-12-15 16:15:28,서울특별시 금천구 디지털로 185 (가산동),정상영업,1,01,0221097000,대규모점포,189943.234285288    ,441784.247518723    ,서울특별시 금천구 가산동 60번지 22호,2023-02-28 20:56:47
3170000,2017317017407500001,2017-12-05,,영업/정상,,,,,11464,,08608,롯데캐슬 골드파크 2차 마르쉐도르,그 밖의 대규모점포,I,2025-12-15 16:15:28,"서울특별시 금천구 벚꽃로 30 (독산동, 금천롯데캐슬골드파크2차)",정상영업,1,01,028028835,대규모점포,,,서울특별시 금천구 독산동 1150번지 금천롯데캐슬골드파크2차,2021-12-22 17:11:19
3170000,2018317019007500001,2018-04-30,,영업/정상,,,,,31618,,08608,롯데쇼핑(주) 롯데마트 금천점,쇼핑센터,I,2026-01-23 22:18:10,"서울특별시 금천구 시흥대로 291(독산동, 금천롯데캐슬골드파크3차)",정상영업,1,01,0221458000,대규모점포,,,서울특별시 금천구 독산동 1155 금천롯데캐슬골드파크3차,2026-01-22 14:15:05
3170000,2019317019007500001,2019-04-10,,영업/정상,,,,,4288,,08608,롯데캐슬 골드파크 4차 마르쉐도르 960,그 밖의 대규모점포,I,2025-12-15 16:15:28,"서울특별시 금천구 시흥대로 315, 금천롯데캐슬골드파크4차 (독산동)",정상영업,1,01,028099957,대규모점포,,,서울특별시 금천구 독산동 1156번지 금천롯데캐슬골드파크4차,2021-12-22 17:07:46
3170000,2023317025707500001,2023-12-29,,영업/정상,,,,,18020,,08513,가산퍼블릭 상업시설,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 금천구 디지털로 178 (가산동),정상영업,1,01,024220310,대규모점포,189930.50790426     ,441616.460710064    ,서울특별시 금천구 가산동 60-26,2025-01-09 10:55:08
